date,time,line_short_code,headsign,freq_in_sec
25-Dec-22,07:40:04,KJL,to Gombak,630
25-Dec-22,07:40:04,KJL,to Putra Heights,630
25-Dec-22,07:40:05,MRL,to Titiwangsa,240
25-Dec-22,07:40:05,MRL,to KL Sentral,240
25-Dec-22,07:40:06,SPL,to Sentul Timur,420
25-Dec-22,07:40:07,SPL,to Putra Heights,420
25-Dec-22,07:40:08,PYL,to Putrajaya,420
25-Dec-22,07:40:08,PYL,to Kwasa Damansara,420
25-Dec-22,07:45:02,AGL,to Sentul Timur,600
25-Dec-22,07:45:02,AGL,to Ampang,600
25-Dec-22,07:45:03,KGL,to Kajang,547
25-Dec-22,07:45:04,KGL,to Kwasa Damansara,547
25-Dec-22,07:45:04,KJL,to Gombak,630
25-Dec-22,07:45:05,KJL,to Putra Heights,630
25-Dec-22,07:45:05,MRL,to Titiwangsa,240
25-Dec-22,07:45:06,MRL,to KL Sentral,240
25-Dec-22,07:45:07,SPL,to Sentul Timur,420
25-Dec-22,07:45:07,SPL,to Putra Heights,420
25-Dec-22,07:45:08,PYL,to Putrajaya,420
25-Dec-22,07:45:09,PYL,to Kwasa Damansara,420
25-Dec-22,07:50:02,AGL,to Sentul Timur,600
25-Dec-22,07:50:02,AGL,to Ampang,600
25-Dec-22,07:50:03,KGL,to Kajang,547
25-Dec-22,07:50:04,KGL,to Kwasa Damansara,547
25-Dec-22,07:50:04,KJL,to Gombak,630
25-Dec-22,07:50:05,KJL,to Putra Heights,630
25-Dec-22,07:50:05,MRL,to Titiwangsa,240
25-Dec-22,07:50:06,MRL,to KL Sentral,240
25-Dec-22,07:50:07,SPL,to Sentul Timur,420
25-Dec-22,07:50:07,SPL,to Putra Heights,420
25-Dec-22,07:50:08,PYL,to Putrajaya,420
25-Dec-22,07:50:09,PYL,to Kwasa Damansara,420
25-Dec-22,07:55:02,AGL,to Sentul Timur,600
25-Dec-22,07:55:02,AGL,to Ampang,600
25-Dec-22,07:55:03,KGL,to Kajang,547
25-Dec-22,07:55:03,KGL,to Kwasa Damansara,547
25-Dec-22,07:55:04,KJL,to Gombak,630
25-Dec-22,07:55:04,KJL,to Putra Heights,630
25-Dec-22,07:55:05,MRL,to Titiwangsa,240
25-Dec-22,07:55:05,MRL,to KL Sentral,240
25-Dec-22,07:55:06,SPL,to Sentul Timur,420
25-Dec-22,07:55:07,SPL,to Putra Heights,420
25-Dec-22,07:55:08,PYL,to Putrajaya,420
25-Dec-22,07:55:08,PYL,to Kwasa Damansara,420
25-Dec-22,08:00:02,AGL,to Sentul Timur,600
25-Dec-22,08:00:02,AGL,to Ampang,600
25-Dec-22,08:00:03,KGL,to Kajang,547
25-Dec-22,08:00:03,KGL,to Kwasa Damansara,547
25-Dec-22,08:00:04,KJL,to Gombak,630
25-Dec-22,08:00:04,KJL,to Putra Heights,630
25-Dec-22,08:00:05,MRL,to Titiwangsa,240
25-Dec-22,08:00:06,MRL,to KL Sentral,240
25-Dec-22,08:00:06,SPL,to Sentul Timur,420
25-Dec-22,08:00:07,SPL,to Putra Heights,420
25-Dec-22,08:00:08,PYL,to Putrajaya,420
25-Dec-22,08:00:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:05:02,AGL,to Sentul Timur,600
25-Dec-22,08:05:02,AGL,to Ampang,600
25-Dec-22,08:05:03,KGL,to Kajang,547
25-Dec-22,08:05:04,KGL,to Kwasa Damansara,547
25-Dec-22,08:05:04,KJL,to Gombak,630
25-Dec-22,08:05:05,KJL,to Putra Heights,630
25-Dec-22,08:05:05,MRL,to Titiwangsa,240
25-Dec-22,08:05:06,MRL,to KL Sentral,240
25-Dec-22,08:05:07,SPL,to Sentul Timur,420
25-Dec-22,08:05:07,SPL,to Putra Heights,420
25-Dec-22,08:05:08,PYL,to Putrajaya,420
25-Dec-22,08:05:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:10:02,AGL,to Sentul Timur,600
25-Dec-22,08:10:02,AGL,to Ampang,600
25-Dec-22,08:10:03,KGL,to Kajang,547
25-Dec-22,08:10:03,KGL,to Kwasa Damansara,547
25-Dec-22,08:10:04,KJL,to Gombak,630
25-Dec-22,08:10:04,KJL,to Putra Heights,630
25-Dec-22,08:10:05,MRL,to Titiwangsa,240
25-Dec-22,08:10:06,MRL,to KL Sentral,240
25-Dec-22,08:10:06,SPL,to Sentul Timur,420
25-Dec-22,08:10:07,SPL,to Putra Heights,420
25-Dec-22,08:10:08,PYL,to Putrajaya,420
25-Dec-22,08:10:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:15:02,AGL,to Sentul Timur,600
25-Dec-22,08:15:04,AGL,to Ampang,600
25-Dec-22,08:15:04,KGL,to Kajang,547
25-Dec-22,08:15:05,KGL,to Kwasa Damansara,547
25-Dec-22,08:15:05,KJL,to Gombak,630
25-Dec-22,08:15:06,KJL,to Putra Heights,630
25-Dec-22,08:15:07,MRL,to Titiwangsa,240
25-Dec-22,08:15:07,MRL,to KL Sentral,240
25-Dec-22,08:15:08,SPL,to Sentul Timur,420
25-Dec-22,08:15:08,SPL,to Putra Heights,420
25-Dec-22,08:15:09,PYL,to Putrajaya,420
25-Dec-22,08:15:10,PYL,to Kwasa Damansara,420
25-Dec-22,08:20:02,AGL,to Sentul Timur,600
25-Dec-22,08:20:02,AGL,to Ampang,600
25-Dec-22,08:20:03,KGL,to Kajang,547
25-Dec-22,08:20:04,KGL,to Kwasa Damansara,547
25-Dec-22,08:20:04,KJL,to Gombak,630
25-Dec-22,08:20:05,KJL,to Putra Heights,630
25-Dec-22,08:20:06,MRL,to Titiwangsa,240
25-Dec-22,08:20:06,MRL,to KL Sentral,240
25-Dec-22,08:20:07,SPL,to Sentul Timur,420
25-Dec-22,08:20:07,SPL,to Putra Heights,420
25-Dec-22,08:20:08,PYL,to Putrajaya,420
25-Dec-22,08:20:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:25:02,AGL,to Sentul Timur,600
25-Dec-22,08:25:02,AGL,to Ampang,600
25-Dec-22,08:25:03,KGL,to Kajang,547
25-Dec-22,08:25:03,KGL,to Kwasa Damansara,547
25-Dec-22,08:25:04,KJL,to Gombak,630
25-Dec-22,08:25:05,KJL,to Putra Heights,630
25-Dec-22,08:25:05,MRL,to Titiwangsa,240
25-Dec-22,08:25:06,MRL,to KL Sentral,240
25-Dec-22,08:25:06,SPL,to Sentul Timur,420
25-Dec-22,08:25:07,SPL,to Putra Heights,420
25-Dec-22,08:25:08,PYL,to Putrajaya,420
25-Dec-22,08:25:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:30:02,AGL,to Sentul Timur,600
25-Dec-22,08:30:02,AGL,to Ampang,600
25-Dec-22,08:30:03,KGL,to Kajang,547
25-Dec-22,08:30:04,KGL,to Kwasa Damansara,547
25-Dec-22,08:30:04,KJL,to Gombak,630
25-Dec-22,08:30:05,KJL,to Putra Heights,630
25-Dec-22,08:30:05,MRL,to Titiwangsa,240
25-Dec-22,08:30:06,MRL,to KL Sentral,240
25-Dec-22,08:30:07,SPL,to Sentul Timur,420
25-Dec-22,08:30:07,SPL,to Putra Heights,420
25-Dec-22,08:30:08,PYL,to Putrajaya,420
25-Dec-22,08:30:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:35:02,AGL,to Sentul Timur,600
25-Dec-22,08:35:02,AGL,to Ampang,600
25-Dec-22,08:35:03,KGL,to Kajang,547
25-Dec-22,08:35:03,KGL,to Kwasa Damansara,547
25-Dec-22,08:35:04,KJL,to Gombak,630
25-Dec-22,08:35:04,KJL,to Putra Heights,630
25-Dec-22,08:35:05,MRL,to Titiwangsa,240
25-Dec-22,08:35:05,MRL,to KL Sentral,240
25-Dec-22,08:35:06,SPL,to Sentul Timur,420
25-Dec-22,08:35:06,SPL,to Putra Heights,420
25-Dec-22,08:35:08,PYL,to Putrajaya,420
25-Dec-22,08:35:08,PYL,to Kwasa Damansara,420
25-Dec-22,08:40:02,AGL,to Sentul Timur,600
25-Dec-22,08:40:02,AGL,to Ampang,600
25-Dec-22,08:40:03,KGL,to Kajang,547
25-Dec-22,08:40:03,KGL,to Kwasa Damansara,547
25-Dec-22,08:40:04,KJL,to Gombak,630
25-Dec-22,08:40:04,KJL,to Putra Heights,630
25-Dec-22,08:40:05,MRL,to Titiwangsa,240
25-Dec-22,08:40:06,MRL,to KL Sentral,240
25-Dec-22,08:40:06,SPL,to Sentul Timur,420
25-Dec-22,08:40:07,SPL,to Putra Heights,420
25-Dec-22,08:40:08,PYL,to Putrajaya,420
25-Dec-22,08:40:08,PYL,to Kwasa Damansara,420
25-Dec-22,08:45:02,AGL,to Sentul Timur,600
25-Dec-22,08:45:03,AGL,to Ampang,600
25-Dec-22,08:45:03,KGL,to Kajang,547
25-Dec-22,08:45:04,KGL,to Kwasa Damansara,547
25-Dec-22,08:45:04,KJL,to Gombak,630
25-Dec-22,08:45:05,KJL,to Putra Heights,630
25-Dec-22,08:45:06,MRL,to Titiwangsa,240
25-Dec-22,08:45:06,MRL,to KL Sentral,240
25-Dec-22,08:45:07,SPL,to Sentul Timur,420
25-Dec-22,08:45:07,SPL,to Putra Heights,420
25-Dec-22,08:45:09,PYL,to Putrajaya,420
25-Dec-22,08:45:09,PYL,to Kwasa Damansara,420
25-Dec-22,08:50:02,AGL,to Sentul Timur,600
25-Dec-22,08:50:02,AGL,to Ampang,600
25-Dec-22,08:50:03,KGL,to Kajang,547
25-Dec-22,08:50:03,KGL,to Kwasa Damansara,547
25-Dec-22,08:50:04,KJL,to Gombak,630
25-Dec-22,08:50:04,KJL,to Putra Heights,630
25-Dec-22,08:50:05,MRL,to Titiwangsa,240
25-Dec-22,08:50:05,MRL,to KL Sentral,240
25-Dec-22,08:50:06,SPL,to Sentul Timur,420
25-Dec-22,08:50:07,SPL,to Putra Heights,420
25-Dec-22,08:50:08,PYL,to Putrajaya,420
25-Dec-22,08:50:08,PYL,to Kwasa Damansara,420
25-Dec-22,08:55:02,AGL,to Sentul Timur,600
25-Dec-22,08:55:03,AGL,to Ampang,600
25-Dec-22,08:55:04,KGL,to Kajang,547
25-Dec-22,08:55:04,KGL,to Kwasa Damansara,547
25-Dec-22,08:55:05,KJL,to Gombak,630
25-Dec-22,08:55:05,KJL,to Putra Heights,630
25-Dec-22,08:55:06,MRL,to Titiwangsa,240
25-Dec-22,08:55:06,MRL,to KL Sentral,240
25-Dec-22,08:55:07,SPL,to Sentul Timur,420
25-Dec-22,08:55:07,SPL,to Putra Heights,420
25-Dec-22,08:55:09,PYL,to Putrajaya,420
25-Dec-22,08:55:09,PYL,to Kwasa Damansara,420
25-Dec-22,09:00:01,AGL,to Sentul Timur,600
25-Dec-22,09:00:02,AGL,to Ampang,600
25-Dec-22,09:00:03,KGL,to Kajang,547
25-Dec-22,09:00:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:00:04,KJL,to Gombak,630
25-Dec-22,09:00:04,KJL,to Putra Heights,630
25-Dec-22,09:00:05,MRL,to Titiwangsa,240
25-Dec-22,09:00:05,MRL,to KL Sentral,240
25-Dec-22,09:00:06,SPL,to Sentul Timur,420
25-Dec-22,09:00:06,SPL,to Putra Heights,420
25-Dec-22,09:00:08,PYL,to Putrajaya,420
25-Dec-22,09:00:08,PYL,to Kwasa Damansara,420
25-Dec-22,09:05:02,AGL,to Sentul Timur,600
25-Dec-22,09:05:02,AGL,to Ampang,600
25-Dec-22,09:05:03,KGL,to Kajang,547
25-Dec-22,09:05:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:05:04,KJL,to Gombak,630
25-Dec-22,09:05:04,KJL,to Putra Heights,630
25-Dec-22,09:05:05,MRL,to Titiwangsa,240
25-Dec-22,09:05:06,MRL,to KL Sentral,240
25-Dec-22,09:05:06,SPL,to Sentul Timur,420
25-Dec-22,09:05:07,SPL,to Putra Heights,420
25-Dec-22,09:05:08,PYL,to Putrajaya,420
25-Dec-22,09:05:08,PYL,to Kwasa Damansara,420
25-Dec-22,09:10:02,AGL,to Sentul Timur,600
25-Dec-22,09:10:02,AGL,to Ampang,600
25-Dec-22,09:10:03,KGL,to Kajang,547
25-Dec-22,09:10:04,KGL,to Kwasa Damansara,547
25-Dec-22,09:10:04,KJL,to Gombak,630
25-Dec-22,09:10:05,KJL,to Putra Heights,630
25-Dec-22,09:10:06,MRL,to Titiwangsa,240
25-Dec-22,09:10:06,MRL,to KL Sentral,240
25-Dec-22,09:10:07,SPL,to Sentul Timur,420
25-Dec-22,09:10:07,SPL,to Putra Heights,420
25-Dec-22,09:10:08,PYL,to Putrajaya,420
25-Dec-22,09:10:09,PYL,to Kwasa Damansara,420
25-Dec-22,09:15:02,AGL,to Sentul Timur,600
25-Dec-22,09:15:02,AGL,to Ampang,600
25-Dec-22,09:15:03,KGL,to Kajang,547
25-Dec-22,09:15:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:15:04,KJL,to Gombak,630
25-Dec-22,09:15:04,KJL,to Putra Heights,630
25-Dec-22,09:15:05,MRL,to Titiwangsa,240
25-Dec-22,09:15:06,MRL,to KL Sentral,240
25-Dec-22,09:15:06,SPL,to Sentul Timur,420
25-Dec-22,09:15:07,SPL,to Putra Heights,420
25-Dec-22,09:15:08,PYL,to Putrajaya,420
25-Dec-22,09:15:09,PYL,to Kwasa Damansara,420
25-Dec-22,09:20:02,AGL,to Sentul Timur,600
25-Dec-22,09:20:02,AGL,to Ampang,600
25-Dec-22,09:20:03,KGL,to Kajang,547
25-Dec-22,09:20:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:20:04,KJL,to Gombak,630
25-Dec-22,09:20:04,KJL,to Putra Heights,630
25-Dec-22,09:20:05,MRL,to Titiwangsa,240
25-Dec-22,09:20:06,MRL,to KL Sentral,240
25-Dec-22,09:20:06,SPL,to Sentul Timur,420
25-Dec-22,09:20:07,SPL,to Putra Heights,420
25-Dec-22,09:20:08,PYL,to Putrajaya,420
25-Dec-22,09:20:08,PYL,to Kwasa Damansara,420
25-Dec-22,09:25:02,AGL,to Sentul Timur,600
25-Dec-22,09:25:02,AGL,to Ampang,600
25-Dec-22,09:25:03,KGL,to Kajang,547
25-Dec-22,09:25:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:25:04,KJL,to Gombak,630
25-Dec-22,09:25:04,KJL,to Putra Heights,630
25-Dec-22,09:25:05,MRL,to Titiwangsa,240
25-Dec-22,09:25:05,MRL,to KL Sentral,240
25-Dec-22,09:25:06,SPL,to Sentul Timur,420
25-Dec-22,09:25:06,SPL,to Putra Heights,420
25-Dec-22,09:25:08,PYL,to Putrajaya,420
25-Dec-22,09:25:08,PYL,to Kwasa Damansara,420
25-Dec-22,09:30:01,AGL,to Sentul Timur,600
25-Dec-22,09:30:02,AGL,to Ampang,600
25-Dec-22,09:30:03,KGL,to Kajang,547
25-Dec-22,09:30:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:30:04,KJL,to Gombak,630
25-Dec-22,09:30:04,KJL,to Putra Heights,630
25-Dec-22,09:30:05,MRL,to Titiwangsa,240
25-Dec-22,09:30:05,MRL,to KL Sentral,240
25-Dec-22,09:30:06,SPL,to Sentul Timur,420
25-Dec-22,09:30:06,SPL,to Putra Heights,420
25-Dec-22,09:30:08,PYL,to Putrajaya,420
25-Dec-22,09:30:08,PYL,to Kwasa Damansara,420
25-Dec-22,09:35:02,AGL,to Sentul Timur,600
25-Dec-22,09:35:02,AGL,to Ampang,600
25-Dec-22,09:35:03,KGL,to Kajang,547
25-Dec-22,09:35:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:35:04,KJL,to Gombak,630
25-Dec-22,09:35:04,KJL,to Putra Heights,630
25-Dec-22,09:35:05,MRL,to Titiwangsa,240
25-Dec-22,09:35:05,MRL,to KL Sentral,240
25-Dec-22,09:35:06,SPL,to Sentul Timur,420
25-Dec-22,09:35:07,SPL,to Putra Heights,420
25-Dec-22,09:35:08,PYL,to Putrajaya,420
25-Dec-22,09:35:08,PYL,to Kwasa Damansara,420
25-Dec-22,09:40:02,AGL,to Sentul Timur,600
25-Dec-22,09:40:02,AGL,to Ampang,600
25-Dec-22,09:40:03,KGL,to Kajang,547
25-Dec-22,09:40:04,KGL,to Kwasa Damansara,547
25-Dec-22,09:40:04,KJL,to Gombak,630
25-Dec-22,09:40:05,KJL,to Putra Heights,630
25-Dec-22,09:40:05,MRL,to Titiwangsa,240
25-Dec-22,09:40:06,MRL,to KL Sentral,240
25-Dec-22,09:40:07,SPL,to Sentul Timur,420
25-Dec-22,09:40:07,SPL,to Putra Heights,420
25-Dec-22,09:40:08,PYL,to Putrajaya,420
25-Dec-22,09:40:09,PYL,to Kwasa Damansara,420
25-Dec-22,09:45:02,AGL,to Sentul Timur,600
25-Dec-22,09:45:02,AGL,to Ampang,600
25-Dec-22,09:45:03,KGL,to Kajang,547
25-Dec-22,09:45:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:45:04,KJL,to Gombak,630
25-Dec-22,09:45:06,KJL,to Putra Heights,630
25-Dec-22,09:45:06,MRL,to Titiwangsa,240
25-Dec-22,09:45:07,MRL,to KL Sentral,240
25-Dec-22,09:45:08,SPL,to Sentul Timur,420
25-Dec-22,09:45:08,SPL,to Putra Heights,420
25-Dec-22,09:45:09,PYL,to Putrajaya,420
25-Dec-22,09:45:10,PYL,to Kwasa Damansara,420
25-Dec-22,09:50:02,AGL,to Sentul Timur,600
25-Dec-22,09:50:02,AGL,to Ampang,600
25-Dec-22,09:50:03,KGL,to Kajang,547
25-Dec-22,09:50:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:50:04,KJL,to Gombak,630
25-Dec-22,09:50:05,KJL,to Putra Heights,630
25-Dec-22,09:50:05,MRL,to Titiwangsa,240
25-Dec-22,09:50:06,MRL,to KL Sentral,240
25-Dec-22,09:50:07,SPL,to Sentul Timur,420
25-Dec-22,09:50:07,SPL,to Putra Heights,420
25-Dec-22,09:50:08,PYL,to Putrajaya,420
25-Dec-22,09:50:09,PYL,to Kwasa Damansara,420
25-Dec-22,09:55:02,AGL,to Sentul Timur,600
25-Dec-22,09:55:02,AGL,to Ampang,600
25-Dec-22,09:55:03,KGL,to Kajang,547
25-Dec-22,09:55:03,KGL,to Kwasa Damansara,547
25-Dec-22,09:55:04,KJL,to Gombak,630
25-Dec-22,09:55:04,KJL,to Putra Heights,630
25-Dec-22,09:55:05,MRL,to Titiwangsa,240
25-Dec-22,09:55:05,MRL,to KL Sentral,240
25-Dec-22,09:55:06,SPL,to Sentul Timur,420
25-Dec-22,09:55:07,SPL,to Putra Heights,420
25-Dec-22,09:55:08,PYL,to Putrajaya,420
25-Dec-22,09:55:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:00:02,AGL,to Sentul Timur,600
25-Dec-22,10:00:02,AGL,to Ampang,600
25-Dec-22,10:00:03,KGL,to Kajang,547
25-Dec-22,10:00:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:00:04,KJL,to Gombak,420
25-Dec-22,10:00:04,KJL,to Putra Heights,420
25-Dec-22,10:00:05,MRL,to Titiwangsa,240
25-Dec-22,10:00:05,MRL,to KL Sentral,240
25-Dec-22,10:00:06,SPL,to Sentul Timur,420
25-Dec-22,10:00:06,SPL,to Putra Heights,420
25-Dec-22,10:00:08,PYL,to Putrajaya,420
25-Dec-22,10:00:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:05:02,AGL,to Sentul Timur,600
25-Dec-22,10:05:03,AGL,to Ampang,600
25-Dec-22,10:05:03,KGL,to Kajang,547
25-Dec-22,10:05:04,KGL,to Kwasa Damansara,547
25-Dec-22,10:05:05,KJL,to Gombak,420
25-Dec-22,10:05:05,KJL,to Putra Heights,420
25-Dec-22,10:05:06,MRL,to Titiwangsa,240
25-Dec-22,10:05:06,MRL,to KL Sentral,240
25-Dec-22,10:05:07,SPL,to Sentul Timur,420
25-Dec-22,10:05:07,SPL,to Putra Heights,420
25-Dec-22,10:05:09,PYL,to Putrajaya,420
25-Dec-22,10:05:09,PYL,to Kwasa Damansara,420
25-Dec-22,10:10:02,AGL,to Sentul Timur,600
25-Dec-22,10:10:02,AGL,to Ampang,600
25-Dec-22,10:10:03,KGL,to Kajang,547
25-Dec-22,10:10:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:10:04,KJL,to Gombak,420
25-Dec-22,10:10:04,KJL,to Putra Heights,420
25-Dec-22,10:10:05,MRL,to Titiwangsa,240
25-Dec-22,10:10:05,MRL,to KL Sentral,240
25-Dec-22,10:10:06,SPL,to Sentul Timur,420
25-Dec-22,10:10:06,SPL,to Putra Heights,420
25-Dec-22,10:10:08,PYL,to Putrajaya,420
25-Dec-22,10:10:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:15:01,AGL,to Sentul Timur,600
25-Dec-22,10:15:02,AGL,to Ampang,600
25-Dec-22,10:15:03,KGL,to Kajang,547
25-Dec-22,10:15:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:15:04,KJL,to Gombak,420
25-Dec-22,10:15:04,KJL,to Putra Heights,420
25-Dec-22,10:15:05,MRL,to Titiwangsa,240
25-Dec-22,10:15:05,MRL,to KL Sentral,240
25-Dec-22,10:15:06,SPL,to Sentul Timur,420
25-Dec-22,10:15:06,SPL,to Putra Heights,420
25-Dec-22,10:15:08,PYL,to Putrajaya,420
25-Dec-22,10:15:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:20:02,AGL,to Sentul Timur,600
25-Dec-22,10:20:03,AGL,to Ampang,600
25-Dec-22,10:20:03,KGL,to Kajang,547
25-Dec-22,10:20:04,KGL,to Kwasa Damansara,547
25-Dec-22,10:20:05,KJL,to Gombak,420
25-Dec-22,10:20:05,KJL,to Putra Heights,420
25-Dec-22,10:20:06,MRL,to Titiwangsa,240
25-Dec-22,10:20:06,MRL,to KL Sentral,240
25-Dec-22,10:20:07,SPL,to Sentul Timur,420
25-Dec-22,10:20:07,SPL,to Putra Heights,420
25-Dec-22,10:20:09,PYL,to Putrajaya,420
25-Dec-22,10:20:09,PYL,to Kwasa Damansara,420
25-Dec-22,10:25:02,AGL,to Sentul Timur,600
25-Dec-22,10:25:02,AGL,to Ampang,600
25-Dec-22,10:25:03,KGL,to Kajang,547
25-Dec-22,10:25:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:25:04,KJL,to Gombak,420
25-Dec-22,10:25:04,KJL,to Putra Heights,420
25-Dec-22,10:25:05,MRL,to Titiwangsa,240
25-Dec-22,10:25:05,MRL,to KL Sentral,240
25-Dec-22,10:25:06,SPL,to Sentul Timur,420
25-Dec-22,10:25:07,SPL,to Putra Heights,420
25-Dec-22,10:25:08,PYL,to Putrajaya,420
25-Dec-22,10:25:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:30:02,AGL,to Sentul Timur,600
25-Dec-22,10:30:02,AGL,to Ampang,600
25-Dec-22,10:30:03,KGL,to Kajang,547
25-Dec-22,10:30:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:30:04,KJL,to Gombak,420
25-Dec-22,10:30:04,KJL,to Putra Heights,420
25-Dec-22,10:30:05,MRL,to Titiwangsa,240
25-Dec-22,10:30:05,MRL,to KL Sentral,240
25-Dec-22,10:30:06,SPL,to Sentul Timur,420
25-Dec-22,10:30:06,SPL,to Putra Heights,420
25-Dec-22,10:30:08,PYL,to Putrajaya,420
25-Dec-22,10:30:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:35:02,AGL,to Sentul Timur,600
25-Dec-22,10:35:02,AGL,to Ampang,600
25-Dec-22,10:35:03,KGL,to Kajang,547
25-Dec-22,10:35:04,KGL,to Kwasa Damansara,547
25-Dec-22,10:35:04,KJL,to Gombak,420
25-Dec-22,10:35:05,KJL,to Putra Heights,420
25-Dec-22,10:35:06,MRL,to Titiwangsa,240
25-Dec-22,10:35:06,MRL,to KL Sentral,240
25-Dec-22,10:35:07,SPL,to Sentul Timur,420
25-Dec-22,10:35:07,SPL,to Putra Heights,420
25-Dec-22,10:35:08,PYL,to Putrajaya,420
25-Dec-22,10:35:09,PYL,to Kwasa Damansara,420
25-Dec-22,10:40:01,AGL,to Sentul Timur,600
25-Dec-22,10:40:02,AGL,to Ampang,600
25-Dec-22,10:40:03,KGL,to Kajang,547
25-Dec-22,10:40:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:40:04,KJL,to Gombak,420
25-Dec-22,10:40:04,KJL,to Putra Heights,420
25-Dec-22,10:40:05,MRL,to Titiwangsa,240
25-Dec-22,10:40:05,MRL,to KL Sentral,240
25-Dec-22,10:40:06,SPL,to Sentul Timur,420
25-Dec-22,10:40:06,SPL,to Putra Heights,420
25-Dec-22,10:40:08,PYL,to Putrajaya,420
25-Dec-22,10:40:08,PYL,to Kwasa Damansara,420
25-Dec-22,10:45:02,AGL,to Sentul Timur,600
25-Dec-22,10:45:03,AGL,to Ampang,600
25-Dec-22,10:45:03,KGL,to Kajang,547
25-Dec-22,10:45:04,KGL,to Kwasa Damansara,547
25-Dec-22,10:45:04,KJL,to Gombak,420
25-Dec-22,10:45:05,KJL,to Putra Heights,420
25-Dec-22,10:45:06,MRL,to Titiwangsa,240
25-Dec-22,10:45:06,MRL,to KL Sentral,240
25-Dec-22,10:45:07,SPL,to Sentul Timur,420
25-Dec-22,10:45:07,SPL,to Putra Heights,420
25-Dec-22,10:45:08,PYL,to Putrajaya,420
25-Dec-22,10:45:09,PYL,to Kwasa Damansara,420
25-Dec-22,10:50:02,AGL,to Sentul Timur,600
25-Dec-22,10:50:02,AGL,to Ampang,600
25-Dec-22,10:50:03,KGL,to Kajang,547
25-Dec-22,10:50:04,KGL,to Kwasa Damansara,547
25-Dec-22,10:50:04,KJL,to Gombak,420
25-Dec-22,10:50:05,KJL,to Putra Heights,420
25-Dec-22,10:50:05,MRL,to Titiwangsa,240
25-Dec-22,10:50:06,MRL,to KL Sentral,240
25-Dec-22,10:50:07,SPL,to Sentul Timur,420
25-Dec-22,10:50:07,SPL,to Putra Heights,420
25-Dec-22,10:50:08,PYL,to Putrajaya,420
25-Dec-22,10:50:09,PYL,to Kwasa Damansara,420
25-Dec-22,10:55:01,AGL,to Sentul Timur,600
25-Dec-22,10:55:02,AGL,to Ampang,600
25-Dec-22,10:55:03,KGL,to Kajang,547
25-Dec-22,10:55:03,KGL,to Kwasa Damansara,547
25-Dec-22,10:55:04,KJL,to Gombak,420
25-Dec-22,10:55:04,KJL,to Putra Heights,420
25-Dec-22,10:55:05,MRL,to Titiwangsa,240
25-Dec-22,10:55:05,MRL,to KL Sentral,240
25-Dec-22,10:55:06,SPL,to Sentul Timur,420
25-Dec-22,10:55:06,SPL,to Putra Heights,420
25-Dec-22,10:55:08,PYL,to Putrajaya,420
25-Dec-22,10:55:08,PYL,to Kwasa Damansara,420
25-Dec-22,11:00:02,AGL,to Sentul Timur,600
25-Dec-22,11:00:03,AGL,to Ampang,600
25-Dec-22,11:00:03,KGL,to Kajang,547
25-Dec-22,11:00:04,KGL,to Kwasa Damansara,547
25-Dec-22,11:00:05,KJL,to Gombak,420
25-Dec-22,11:00:05,KJL,to Putra Heights,420
25-Dec-22,11:00:06,MRL,to Titiwangsa,240
25-Dec-22,11:00:06,MRL,to KL Sentral,240
25-Dec-22,11:00:07,SPL,to Sentul Timur,420
25-Dec-22,11:00:07,SPL,to Putra Heights,420
25-Dec-22,11:00:09,PYL,to Putrajaya,420
25-Dec-22,11:00:09,PYL,to Kwasa Damansara,420
25-Dec-22,11:05:02,AGL,to Sentul Timur,600
25-Dec-22,11:05:02,AGL,to Ampang,600
25-Dec-22,11:05:03,KGL,to Kajang,547
25-Dec-22,11:05:03,KGL,to Kwasa Damansara,547
25-Dec-22,11:05:04,KJL,to Gombak,420
25-Dec-22,11:05:05,KJL,to Putra Heights,420
