date,time,line_short_code,headsign,freq_in_sec
31-Jul-22,11:10:02 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:10:02 AM,KJL,to Gombak,420
31-Jul-22,11:10:02 AM,KJL,to Putra Heights,420
31-Jul-22,11:10:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:10:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:10:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:10:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:10:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:10:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:15:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:15:01 AM,AGL,to Ampang,600
31-Jul-22,11:15:01 AM,KGL,to Kajang,480
31-Jul-22,11:15:01 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:15:01 AM,KJL,to Gombak,420
31-Jul-22,11:15:01 AM,KJL,to Putra Heights,420
31-Jul-22,11:15:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:15:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:15:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:15:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:15:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:15:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:20:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:20:01 AM,AGL,to Ampang,600
31-Jul-22,11:20:02 AM,KGL,to Kajang,480
31-Jul-22,11:20:02 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:20:02 AM,KJL,to Gombak,420
31-Jul-22,11:20:02 AM,KJL,to Putra Heights,420
31-Jul-22,11:20:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:20:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:20:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:20:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:20:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:20:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:25:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:25:01 AM,AGL,to Ampang,600
31-Jul-22,11:25:02 AM,KGL,to Kajang,480
31-Jul-22,11:25:02 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:25:02 AM,KJL,to Gombak,420
31-Jul-22,11:25:02 AM,KJL,to Putra Heights,420
31-Jul-22,11:25:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:25:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:25:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:25:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:25:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:25:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:30:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:30:01 AM,AGL,to Ampang,600
31-Jul-22,11:30:02 AM,KGL,to Kajang,480
31-Jul-22,11:30:02 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:30:02 AM,KJL,to Gombak,420
31-Jul-22,11:30:02 AM,KJL,to Putra Heights,420
31-Jul-22,11:30:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:30:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:30:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:30:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:30:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:30:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:35:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:35:01 AM,AGL,to Ampang,600
31-Jul-22,11:35:01 AM,KGL,to Kajang,480
31-Jul-22,11:35:01 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:35:01 AM,KJL,to Gombak,420
31-Jul-22,11:35:01 AM,KJL,to Putra Heights,420
31-Jul-22,11:35:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:35:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:35:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:35:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:35:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:35:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:40:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:40:01 AM,AGL,to Ampang,600
31-Jul-22,11:40:01 AM,KGL,to Kajang,480
31-Jul-22,11:40:01 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:40:01 AM,KJL,to Gombak,420
31-Jul-22,11:40:01 AM,KJL,to Putra Heights,420
31-Jul-22,11:40:01 AM,MRL,to Titiwangsa,240
31-Jul-22,11:40:01 AM,MRL,to KL Sentral,240
31-Jul-22,11:40:01 AM,SPL,to Sentul Timur,420
31-Jul-22,11:40:01 AM,SPL,to Putra Heights,420
31-Jul-22,11:40:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:40:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:45:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:45:01 AM,AGL,to Ampang,600
31-Jul-22,11:45:01 AM,KGL,to Kajang,480
31-Jul-22,11:45:01 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:45:01 AM,KJL,to Gombak,420
31-Jul-22,11:45:01 AM,KJL,to Putra Heights,420
31-Jul-22,11:45:01 AM,MRL,to Titiwangsa,240
31-Jul-22,11:45:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:45:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:45:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:45:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:45:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:50:01 AM,AGL,to Sentul Timur,600
31-Jul-22,11:50:01 AM,AGL,to Ampang,600
31-Jul-22,11:50:01 AM,KGL,to Kajang,480
31-Jul-22,11:50:02 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:50:02 AM,KJL,to Gombak,420
31-Jul-22,11:50:02 AM,KJL,to Putra Heights,420
31-Jul-22,11:50:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:50:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:50:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:50:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:50:02 AM,PYL,to Putrajaya,300
31-Jul-22,11:50:02 AM,PYL,to Kwasa Damansara,300
31-Jul-22,11:55:02 AM,AGL,to Sentul Timur,600
31-Jul-22,11:55:02 AM,AGL,to Ampang,600
31-Jul-22,11:55:02 AM,KGL,to Kajang,480
31-Jul-22,11:55:02 AM,KGL,to Kwasa Damansara,480
31-Jul-22,11:55:02 AM,KJL,to Gombak,420
31-Jul-22,11:55:02 AM,KJL,to Putra Heights,420
31-Jul-22,11:55:02 AM,MRL,to Titiwangsa,240
31-Jul-22,11:55:02 AM,MRL,to KL Sentral,240
31-Jul-22,11:55:02 AM,SPL,to Sentul Timur,420
31-Jul-22,11:55:02 AM,SPL,to Putra Heights,420
31-Jul-22,11:55:03 AM,PYL,to Putrajaya,300
31-Jul-22,11:55:03 AM,PYL,to Kwasa Damansara,300
31-Jul-22,12:00:02 PM,AGL,to Sentul Timur,600
31-Jul-22,12:00:02 PM,AGL,to Ampang,600
31-Jul-22,12:00:02 PM,KGL,to Kajang,480
31-Jul-22,12:00:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:00:02 PM,KJL,to Gombak,420
31-Jul-22,12:00:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:00:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:00:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:00:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:00:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:00:03 PM,PYL,to Putrajaya,300
31-Jul-22,12:00:03 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:05:02 PM,AGL,to Sentul Timur,600
31-Jul-22,12:05:02 PM,AGL,to Ampang,600
31-Jul-22,12:05:02 PM,KGL,to Kajang,480
31-Jul-22,12:05:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:05:02 PM,KJL,to Gombak,420
31-Jul-22,12:05:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:05:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:05:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:05:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:05:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:05:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:05:03 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:10:02 PM,AGL,to Sentul Timur,600
31-Jul-22,12:10:02 PM,AGL,to Ampang,600
31-Jul-22,12:10:02 PM,KGL,to Kajang,480
31-Jul-22,12:10:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:10:02 PM,KJL,to Gombak,420
31-Jul-22,12:10:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:10:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:10:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:10:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:10:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:10:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:10:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:15:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:15:01 PM,AGL,to Ampang,600
31-Jul-22,12:15:01 PM,KGL,to Kajang,480
31-Jul-22,12:15:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:15:02 PM,KJL,to Gombak,420
31-Jul-22,12:15:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:15:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:15:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:15:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:15:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:15:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:15:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:20:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:20:01 PM,AGL,to Ampang,600
31-Jul-22,12:20:01 PM,KGL,to Kajang,480
31-Jul-22,12:20:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:20:01 PM,KJL,to Gombak,420
31-Jul-22,12:20:01 PM,KJL,to Putra Heights,420
31-Jul-22,12:20:01 PM,MRL,to Titiwangsa,300
31-Jul-22,12:20:01 PM,MRL,to KL Sentral,300
31-Jul-22,12:20:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:20:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:20:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:20:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:25:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:25:01 PM,AGL,to Ampang,600
31-Jul-22,12:25:01 PM,KGL,to Kajang,480
31-Jul-22,12:25:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:25:01 PM,KJL,to Gombak,420
31-Jul-22,12:25:01 PM,KJL,to Putra Heights,420
31-Jul-22,12:25:01 PM,MRL,to Titiwangsa,300
31-Jul-22,12:25:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:25:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:25:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:25:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:25:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:30:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:30:01 PM,AGL,to Ampang,600
31-Jul-22,12:30:02 PM,KGL,to Kajang,480
31-Jul-22,12:30:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:30:02 PM,KJL,to Gombak,420
31-Jul-22,12:30:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:30:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:30:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:30:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:30:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:30:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:30:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:35:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:35:01 PM,AGL,to Ampang,600
31-Jul-22,12:35:02 PM,KGL,to Kajang,480
31-Jul-22,12:35:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:35:02 PM,KJL,to Gombak,420
31-Jul-22,12:35:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:35:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:35:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:35:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:35:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:35:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:35:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:40:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:40:01 PM,AGL,to Ampang,600
31-Jul-22,12:40:01 PM,KGL,to Kajang,480
31-Jul-22,12:40:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:40:01 PM,KJL,to Gombak,420
31-Jul-22,12:40:01 PM,KJL,to Putra Heights,420
31-Jul-22,12:40:01 PM,MRL,to Titiwangsa,300
31-Jul-22,12:40:01 PM,MRL,to KL Sentral,300
31-Jul-22,12:40:01 PM,SPL,to Sentul Timur,420
31-Jul-22,12:40:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:40:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:40:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:45:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:45:01 PM,AGL,to Ampang,600
31-Jul-22,12:45:01 PM,KGL,to Kajang,480
31-Jul-22,12:45:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:45:01 PM,KJL,to Gombak,420
31-Jul-22,12:45:01 PM,KJL,to Putra Heights,420
31-Jul-22,12:45:01 PM,MRL,to Titiwangsa,300
31-Jul-22,12:45:01 PM,MRL,to KL Sentral,300
31-Jul-22,12:45:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:45:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:45:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:45:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:50:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:50:01 PM,AGL,to Ampang,600
31-Jul-22,12:50:01 PM,KGL,to Kajang,480
31-Jul-22,12:50:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:50:02 PM,KJL,to Gombak,420
31-Jul-22,12:50:02 PM,KJL,to Putra Heights,420
31-Jul-22,12:50:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:50:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:50:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:50:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:50:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:50:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,12:55:01 PM,AGL,to Sentul Timur,600
31-Jul-22,12:55:01 PM,AGL,to Ampang,600
31-Jul-22,12:55:01 PM,KGL,to Kajang,480
31-Jul-22,12:55:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,12:55:01 PM,KJL,to Gombak,420
31-Jul-22,12:55:01 PM,KJL,to Putra Heights,420
31-Jul-22,12:55:02 PM,MRL,to Titiwangsa,300
31-Jul-22,12:55:02 PM,MRL,to KL Sentral,300
31-Jul-22,12:55:02 PM,SPL,to Sentul Timur,420
31-Jul-22,12:55:02 PM,SPL,to Putra Heights,420
31-Jul-22,12:55:02 PM,PYL,to Putrajaya,300
31-Jul-22,12:55:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:00:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:00:01 PM,AGL,to Ampang,600
31-Jul-22,1:00:01 PM,KGL,to Kajang,480
31-Jul-22,1:00:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:00:01 PM,KJL,to Gombak,420
31-Jul-22,1:00:01 PM,KJL,to Putra Heights,420
31-Jul-22,1:00:01 PM,MRL,to Titiwangsa,300
31-Jul-22,1:00:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:00:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:00:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:00:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:00:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:05:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:05:01 PM,AGL,to Ampang,600
31-Jul-22,1:05:01 PM,KGL,to Kajang,480
31-Jul-22,1:05:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:05:02 PM,KJL,to Gombak,420
31-Jul-22,1:05:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:05:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:05:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:05:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:05:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:05:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:05:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:10:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:10:02 PM,AGL,to Ampang,600
31-Jul-22,1:10:02 PM,KGL,to Kajang,480
31-Jul-22,1:10:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:10:02 PM,KJL,to Gombak,420
31-Jul-22,1:10:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:10:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:10:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:10:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:10:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:10:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:10:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:15:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:15:01 PM,AGL,to Ampang,600
31-Jul-22,1:15:01 PM,KGL,to Kajang,480
31-Jul-22,1:15:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:15:01 PM,KJL,to Gombak,420
31-Jul-22,1:15:01 PM,KJL,to Putra Heights,420
31-Jul-22,1:15:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:15:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:15:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:15:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:15:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:15:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:20:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:20:01 PM,AGL,to Ampang,600
31-Jul-22,1:20:01 PM,KGL,to Kajang,480
31-Jul-22,1:20:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:20:01 PM,KJL,to Gombak,420
31-Jul-22,1:20:01 PM,KJL,to Putra Heights,420
31-Jul-22,1:20:01 PM,MRL,to Titiwangsa,300
31-Jul-22,1:20:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:20:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:20:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:20:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:20:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:25:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:25:01 PM,AGL,to Ampang,600
31-Jul-22,1:25:01 PM,KGL,to Kajang,480
31-Jul-22,1:25:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:25:01 PM,KJL,to Gombak,420
31-Jul-22,1:25:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:25:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:25:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:25:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:25:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:25:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:25:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:30:02 PM,AGL,to Sentul Timur,600
31-Jul-22,1:30:02 PM,AGL,to Ampang,600
31-Jul-22,1:30:02 PM,KGL,to Kajang,480
31-Jul-22,1:30:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:30:02 PM,KJL,to Gombak,420
31-Jul-22,1:30:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:30:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:30:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:30:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:30:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:30:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:30:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:35:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:35:01 PM,AGL,to Ampang,600
31-Jul-22,1:35:01 PM,KGL,to Kajang,480
31-Jul-22,1:35:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:35:01 PM,KJL,to Gombak,420
31-Jul-22,1:35:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:35:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:35:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:35:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:35:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:35:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:35:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:40:02 PM,AGL,to Sentul Timur,600
31-Jul-22,1:40:02 PM,AGL,to Ampang,600
31-Jul-22,1:40:02 PM,KGL,to Kajang,480
31-Jul-22,1:40:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:40:02 PM,KJL,to Gombak,420
31-Jul-22,1:40:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:40:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:40:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:40:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:40:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:40:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:40:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:45:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:45:01 PM,AGL,to Ampang,600
31-Jul-22,1:45:01 PM,KGL,to Kajang,480
31-Jul-22,1:45:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:45:01 PM,KJL,to Gombak,420
31-Jul-22,1:45:01 PM,KJL,to Putra Heights,420
31-Jul-22,1:45:01 PM,MRL,to Titiwangsa,300
31-Jul-22,1:45:01 PM,MRL,to KL Sentral,300
31-Jul-22,1:45:01 PM,SPL,to Sentul Timur,420
31-Jul-22,1:45:01 PM,SPL,to Putra Heights,420
31-Jul-22,1:45:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:45:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:50:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:50:01 PM,AGL,to Ampang,600
31-Jul-22,1:50:01 PM,KGL,to Kajang,480
31-Jul-22,1:50:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:50:01 PM,KJL,to Gombak,420
31-Jul-22,1:50:01 PM,KJL,to Putra Heights,420
31-Jul-22,1:50:01 PM,MRL,to Titiwangsa,300
31-Jul-22,1:50:01 PM,MRL,to KL Sentral,300
31-Jul-22,1:50:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:50:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:50:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:50:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,1:55:01 PM,AGL,to Sentul Timur,600
31-Jul-22,1:55:01 PM,AGL,to Ampang,600
31-Jul-22,1:55:01 PM,KGL,to Kajang,480
31-Jul-22,1:55:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,1:55:01 PM,KJL,to Gombak,420
31-Jul-22,1:55:02 PM,KJL,to Putra Heights,420
31-Jul-22,1:55:02 PM,MRL,to Titiwangsa,300
31-Jul-22,1:55:02 PM,MRL,to KL Sentral,300
31-Jul-22,1:55:02 PM,SPL,to Sentul Timur,420
31-Jul-22,1:55:02 PM,SPL,to Putra Heights,420
31-Jul-22,1:55:02 PM,PYL,to Putrajaya,300
31-Jul-22,1:55:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,2:00:01 PM,AGL,to Sentul Timur,600
31-Jul-22,2:00:01 PM,AGL,to Ampang,600
31-Jul-22,2:00:01 PM,KGL,to Kajang,480
31-Jul-22,2:00:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,2:00:01 PM,KJL,to Gombak,420
31-Jul-22,2:00:01 PM,KJL,to Putra Heights,420
31-Jul-22,2:00:01 PM,MRL,to Titiwangsa,300
31-Jul-22,2:00:02 PM,MRL,to KL Sentral,300
31-Jul-22,2:00:02 PM,SPL,to Sentul Timur,420
31-Jul-22,2:00:02 PM,SPL,to Putra Heights,420
31-Jul-22,2:00:02 PM,PYL,to Putrajaya,300
31-Jul-22,2:00:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,2:05:01 PM,AGL,to Sentul Timur,600
31-Jul-22,2:05:01 PM,AGL,to Ampang,600
31-Jul-22,2:05:01 PM,KGL,to Kajang,480
31-Jul-22,2:05:01 PM,KGL,to Kwasa Damansara,480
31-Jul-22,2:05:01 PM,KJL,to Gombak,420
31-Jul-22,2:05:01 PM,KJL,to Putra Heights,420
31-Jul-22,2:05:01 PM,MRL,to Titiwangsa,300
31-Jul-22,2:05:02 PM,MRL,to KL Sentral,300
31-Jul-22,2:05:02 PM,SPL,to Sentul Timur,420
31-Jul-22,2:05:02 PM,SPL,to Putra Heights,420
31-Jul-22,2:05:02 PM,PYL,to Putrajaya,300
31-Jul-22,2:05:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,2:10:01 PM,AGL,to Sentul Timur,600
31-Jul-22,2:10:01 PM,AGL,to Ampang,600
31-Jul-22,2:10:02 PM,KGL,to Kajang,480
31-Jul-22,2:10:02 PM,KGL,to Kwasa Damansara,480
31-Jul-22,2:10:02 PM,KJL,to Gombak,420
31-Jul-22,2:10:02 PM,KJL,to Putra Heights,420
31-Jul-22,2:10:02 PM,MRL,to Titiwangsa,300
31-Jul-22,2:10:02 PM,MRL,to KL Sentral,300
31-Jul-22,2:10:02 PM,SPL,to Sentul Timur,420
31-Jul-22,2:10:02 PM,SPL,to Putra Heights,420
31-Jul-22,2:10:02 PM,PYL,to Putrajaya,300
31-Jul-22,2:10:02 PM,PYL,to Kwasa Damansara,300
31-Jul-22,2:15:03 PM,AGL,to Sentul Timur,600
31-Jul-22,2:15:03 PM,AGL,to Ampang,600
31-Jul-22,2:15:04 PM,KGL,to Kajang,480
31-Jul-22,2:15:06 PM,KGL,to Kwasa Damansara,480
31-Jul-22,2:15:07 PM,KJL,to Gombak,420
31-Jul-22,2:15:07 PM,KJL,to Putra Heights,420
